params,mean_test_score,std_test_score,norm_type,descriptor_algo,keypoints_algo,k,classifier,dataset
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.214010417603232,0.0104101580567104,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2130034225842609,0.0027129404743771,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.212011412610215,0.0101340489741273,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2100064135992279,0.0066794610280045,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 64, 'p': 1, 'weights': 'distance'})",0.20701240162318,0.0087692718483451,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 2, 'weights': 'uniform'})",0.1980063896231561,0.0051405894664378,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1650273027518536,0.0202557459018714,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1580232927538316,0.0165160284280917,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1570103037168905,0.0103533305315972,32,dense_hist,sift,200.0,knn,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 4, 'n_estimators': 322})",0.2800225375075674,0.0187126137153755,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 13, 'n_estimators': 328})",0.2790125454796113,0.023783775757558,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2740105374835913,0.0143464187454572,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 19, 'n_estimators': 335})",0.2700185215155275,0.0179394459033306,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2690235145324965,0.0187113291901044,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2690085294875714,0.007773297319123,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 13, 'n_estimators': 325})",0.2680195165225105,0.0210821034758718,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2670155185125245,0.017386076633716,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 48, 'min_samples_split': 11, 'n_estimators': 319})",0.2670155185125245,0.017386076633716,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2670125215035394,0.01717051759003,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2660115205025384,0.0137151140846883,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2650195105284925,0.0292088231221132,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 9, 'n_estimators': 315})",0.2649895404386422,0.0132832442153652,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2620195045344746,0.0142737687065955,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2569995144845444,0.0257476765899005,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2490124855394316,0.0330752988423488,32,dense_hist,sift,200.0,rf,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.2390144635653618,0.0102272851474416,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 74, 'p': 1, 'weights': 'distance'})",0.2370154585723448,0.0115330295249675,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 118, 'p': 1, 'weights': 'distance'})",0.2280124435813058,0.0131762531184785,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.226025426624229,0.0224748783104333,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 99, 'p': 1, 'weights': 'distance'})",0.2260164355972739,0.0168927463568244,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2230134325942709,0.0164948731322933,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 146, 'p': 1, 'weights': 'distance'})",0.2210294126461791,0.0312271757336068,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.2200314086541631,0.0358934696267719,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2200164236092379,0.0126061708023118,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 48, 'p': 2, 'weights': 'uniform'})",0.2190304076531621,0.0326115698459554,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.2150084215952479,0.0181672924905599,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2110194026361691,0.0176060929834504,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2040303776830723,0.0260352542389246,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2000323676970383,0.0286080895720225,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2000323676970383,0.0286080895720225,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1980213746680812,0.0257450290352929,32,dense_hist,sift,100.0,knn,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 9, 'n_estimators': 291})",0.2920195644746543,0.0230121782563269,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 16, 'n_estimators': 499})",0.2900025774277271,0.0018225166238706,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2880185574796353,0.0197135150105914,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2870115624606642,0.0082673002130231,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2849975724227221,0.0087517876182183,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 18, 'n_estimators': 292})",0.2820065574556592,0.0273670293102697,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2800045554536572,0.0103231956000144,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2800015584446722,0.0038394550983503,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2780055504606403,0.0117109850843668,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2779845713977451,0.0119611435852445,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 3, 'n_estimators': 299})",0.2760095424766083,0.0150795548719885,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2759945574316831,0.010535799130873,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 462})",0.2740105374835914,0.010470312432565,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 500})",0.2719995444546343,0.0085878391685269,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2650374925824028,0.0272106960635728,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2569965174755593,0.0077570709972248,32,dense_hist,sift,100.0,rf,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.2419874964785144,0.0161255254176974,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.2359844874814934,0.0112397123286921,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 40, 'p': 1, 'weights': 'distance'})",0.2310034585483687,0.0065996887092955,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.2160034285782789,0.0065918652259723,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 102, 'p': 1, 'weights': 'distance'})",0.212011412610215,0.0178642547416647,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2100213986441531,0.0151807111263689,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2090293886701072,0.0208170595868362,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2070243896591202,0.0179297464593298,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2070213926501351,0.0163216988255811,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2070213926501351,0.0163216988255811,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.2060173946401491,0.0128379824549245,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1980303656950363,0.0325920161991157,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 88, 'p': 1, 'weights': 'uniform'})",0.1930043816271361,0.0271487294193967,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1920243596890303,0.0279941187533034,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.1850293407179634,0.0207832112487946,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'n_neighbors': 88, 'p': 2, 'weights': 'uniform'})",0.1810283337229445,0.0280387068440362,32,dense_hist,sift,50.0,knn,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2650285015554476,0.0203022498628142,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.2640215065364766,0.0152567545734862,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.2630235025444606,0.0170209235535552,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 30, 'min_samples_split': 13, 'n_estimators': 304})",0.2620075164985345,0.0064634290947883,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2610244975514437,0.0174950573417578,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.2610155065244885,0.0125618972893169,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 43, 'min_samples_split': 4, 'n_estimators': 392})",0.2600234965504426,0.0166597402698301,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 7, 'min_samples_split': 14, 'n_estimators': 426})",0.2580125035214856,0.0115011819821341,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 46, 'min_samples_split': 6, 'n_estimators': 321})",0.2580065095035155,0.0086772680162231,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2550154945364526,0.0139171674824713,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 22, 'min_samples_split': 16, 'n_estimators': 354})",0.2530344715973458,0.0262742802027314,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 20, 'n_estimators': 410})",0.2530224835614057,0.0186801379846832,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2500194805584027,0.0142573882038346,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2470254685823548,0.0190236551753876,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2460184735633837,0.0130627819413242,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2460064855274436,0.006714097497582,32,dense_hist,sift,50.0,rf,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.2650135165105225,0.0145976502677319,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 80, 'p': 1, 'weights': 'distance'})",0.2620045194895494,0.0058532866826956,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 93, 'p': 1, 'weights': 'distance'})",0.2610215005424586,0.0156417295578738,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2599995204785624,0.0012719964271054,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2599995204785624,0.0012719964271054,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2550035065005125,0.0066123283019091,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2530164895434357,0.0126491340989901,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 1, 'weights': 'uniform'})",0.2519975064885245,0.0111737265371026,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2489885094675513,0.0081250334138606,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 88, 'p': 1, 'weights': 'uniform'})",0.2450084815354276,0.0077470183749171,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2449934964905024,0.0076630888382142,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.2339914765064465,0.0312362415702082,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1850263437089784,0.0237366415112888,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1659983336630043,0.0050434523481146,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1529913146679613,0.0062626273094121,32,sift,sift,200.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1489933046819274,0.0048904648605634,32,sift,sift,200.0,knn,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.31300761839684,0.0168234285067217,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 42, 'min_samples_split': 2, 'n_estimators': 396})",0.311017604430778,0.0125084369933326,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 19, 'min_samples_split': 15, 'n_estimators': 421})",0.3100046153938369,0.015069292584596,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 46, 'min_samples_split': 2, 'n_estimators': 303})",0.3020265774756792,0.0211984290721182,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 10, 'n_estimators': 379})",0.29800758842675,0.0055040998153058,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 25, 'min_samples_split': 11, 'n_estimators': 440})",0.2940065814317311,0.0154301740327469,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 34, 'min_samples_split': 4, 'n_estimators': 321})",0.289993586400772,0.0076251059126217,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 5, 'min_samples_split': 17, 'n_estimators': 386})",0.2890045734357112,0.0080353170017323,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 395})",0.2890045734357112,0.0032339074046821,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 10, 'min_samples_split': 14, 'n_estimators': 332})",0.2880035724347101,0.0028078727508886,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 18, 'n_estimators': 500})",0.2830285375195555,0.0214779694898301,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 3, 'n_estimators': 220})",0.2800015584446722,0.0062281207075946,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 5, 'min_samples_split': 6, 'n_estimators': 500})",0.2789975604346861,0.0135955612126567,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 44, 'min_samples_split': 8, 'n_estimators': 62})",0.2780295265325205,0.0278223664556966,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 37, 'min_samples_split': 9, 'n_estimators': 104})",0.2640125155095215,0.0091831915647762,32,sift,sift,200.0,rf,stl10
"OrderedDict({'max_depth': 36, 'min_samples_split': 8, 'n_estimators': 63})",0.2570144995294696,0.0221333985406143,32,sift,sift,200.0,rf,stl10
"OrderedDict({'n_neighbors': 168, 'p': 1, 'weights': 'distance'})",0.2370094645543747,0.0108828358230066,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 194, 'p': 1, 'weights': 'distance'})",0.2330144515773258,0.0102188083259353,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 177, 'p': 1, 'weights': 'uniform'})",0.2290104475733218,0.0088670156339984,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 38, 'p': 1, 'weights': 'distance'})",0.2280154405902908,0.0138871571986467,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 133, 'p': 1, 'weights': 'distance'})",0.2270114425803048,0.011794640427368,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 1, 'weights': 'distance'})",0.2250094405783028,0.0090629670636246,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'distance'})",0.2229834625044205,0.0178495917389289,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 140, 'p': 1, 'weights': 'uniform'})",0.2210054365742988,0.0116842430238362,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 10, 'p': 1, 'weights': 'uniform'})",0.2209934485383587,0.0237496410812312,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2140014265762768,0.0038137383878472,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 144, 'p': 1, 'weights': 'uniform'})",0.2140014265762768,0.0038137383878472,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 32, 'p': 2, 'weights': 'distance'})",0.1900133666600732,0.0228845385138751,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 19, 'p': 2, 'weights': 'distance'})",0.1820233407059754,0.0229434530799345,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 95, 'p': 2, 'weights': 'distance'})",0.1820173466880053,0.0221049724322271,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 70, 'p': 2, 'weights': 'distance'})",0.1800033566500632,0.0065733296337322,32,sift,sift,100.0,knn,stl10
"OrderedDict({'n_neighbors': 200, 'p': 2, 'weights': 'uniform'})",0.1609873346400292,0.0096815655835404,32,sift,sift,100.0,knn,stl10
"OrderedDict({'max_depth': 50, 'min_samples_split': 20, 'n_estimators': 304})",0.2990115864367361,0.0157792998370385,32,sift,sift,100.0,rf,stl10
"OrderedDict({'max_depth': 49, 'min_samples_split': 10, 'n_estimators': 319})",0.2970365575155995,0.0276481149770798,32,sift,sift,100.0,rf,stl10
